5 Minutes	Lane 1 Flow (Veh/5 Minutes)
22-02-2016 00:35	13
22-02-2016 00:40	9
22-02-2016 00:45	8
22-02-2016 00:50	11
22-02-2016 00:55	9
22-02-2016 01:00	15
22-02-2016 01:05	10
22-02-2016 01:10	4
22-02-2016 01:15	8
22-02-2016 01:20	11
22-02-2016 01:25	5
22-02-2016 01:30	6
22-02-2016 01:35	9
22-02-2016 01:40	3
22-02-2016 01:45	9
22-02-2016 01:50	5
22-02-2016 01:55	6
22-02-2016 02:00	8
22-02-2016 02:05	5
22-02-2016 02:10	5
22-02-2016 02:15	6
22-02-2016 02:20	6
22-02-2016 02:25	6
22-02-2016 02:30	3
22-02-2016 02:35	7
22-02-2016 02:40	6
22-02-2016 02:45	3
22-02-2016 02:50	6
22-02-2016 02:55	4
22-02-2016 03:00	6
22-02-2016 03:05	5
22-02-2016 03:10	8
22-02-2016 03:15	5
22-02-2016 03:20	9
22-02-2016 03:25	2
22-02-2016 03:30	10
22-02-2016 03:35	15
22-02-2016 03:40	15
22-02-2016 03:45	13
22-02-2016 03:50	11
22-02-2016 03:55	10
22-02-2016 04:00	10
22-02-2016 04:05	13
22-02-2016 04:10	14
22-02-2016 04:15	21
22-02-2016 04:20	30
22-02-2016 04:25	25
22-02-2016 04:30	28
22-02-2016 04:35	29
22-02-2016 04:40	49
22-02-2016 04:45	47
22-02-2016 04:50	50
22-02-2016 04:55	57
22-02-2016 05:00	55
22-02-2016 05:05	48
22-02-2016 05:10	91
22-02-2016 05:15	71
22-02-2016 05:20	87
22-02-2016 05:25	84
22-02-2016 05:30	93
22-02-2016 05:35	87
22-02-2016 05:40	108
22-02-2016 05:45	122
22-02-2016 05:50	110
22-02-2016 05:55	106
22-02-2016 06:00	109
22-02-2016 06:05	124
22-02-2016 06:10	117
22-02-2016 06:15	145
22-02-2016 06:20	152
22-02-2016 06:25	157
22-02-2016 06:30	144
22-02-2016 06:35	165
22-02-2016 06:40	191
22-02-2016 06:45	162
22-02-2016 06:50	136
22-02-2016 06:55	137
22-02-2016 07:00	141
22-02-2016 07:05	128
22-02-2016 07:10	115
22-02-2016 07:15	83
22-02-2016 07:20	97
22-02-2016 07:25	92
22-02-2016 07:30	87
22-02-2016 07:35	83
22-02-2016 07:40	78
22-02-2016 07:45	71
22-02-2016 07:50	63
22-02-2016 07:55	62
22-02-2016 08:00	71
22-02-2016 08:05	65
22-02-2016 08:10	68
22-02-2016 08:15	76
22-02-2016 08:20	60
22-02-2016 08:25	69
22-02-2016 08:30	68
22-02-2016 08:35	56
22-02-2016 08:40	69
22-02-2016 08:45	65
22-02-2016 08:50	60
22-02-2016 08:55	71
22-02-2016 09:00	75
22-02-2016 09:05	70
22-02-2016 09:10	78
22-02-2016 09:15	90
22-02-2016 09:20	112
22-02-2016 09:25	119
22-02-2016 09:30	118
22-02-2016 09:35	110
22-02-2016 09:40	98
22-02-2016 09:45	117
22-02-2016 09:50	107
22-02-2016 09:55	119
22-02-2016 10:00	100
22-02-2016 10:05	97
22-02-2016 10:10	103
22-02-2016 10:15	115
22-02-2016 10:20	98
22-02-2016 10:25	103
22-02-2016 10:30	120
22-02-2016 10:35	92
22-02-2016 10:40	124
22-02-2016 10:45	103
22-02-2016 10:50	113
22-02-2016 10:55	112
22-02-2016 11:00	105
22-02-2016 11:05	116
22-02-2016 11:10	97
22-02-2016 11:15	103
22-02-2016 11:20	107
22-02-2016 11:25	107
22-02-2016 11:30	95
22-02-2016 11:35	102
22-02-2016 11:40	113
22-02-2016 11:45	123
22-02-2016 11:50	100
22-02-2016 11:55	81
22-02-2016 12:00	97
22-02-2016 12:05	103
22-02-2016 12:10	80
22-02-2016 12:15	74
22-02-2016 12:20	81
22-02-2016 12:25	94
22-02-2016 12:30	105
22-02-2016 12:35	82
22-02-2016 12:40	89
22-02-2016 12:45	84
22-02-2016 12:50	80
22-02-2016 12:55	92
22-02-2016 13:00	84
22-02-2016 13:05	97
22-02-2016 13:10	92
22-02-2016 13:15	93
22-02-2016 13:20	100
22-02-2016 13:25	97
22-02-2016 13:30	106
22-02-2016 13:35	96
22-02-2016 13:40	89
22-02-2016 13:45	96
22-02-2016 13:50	93
22-02-2016 13:55	96
22-02-2016 14:00	82
22-02-2016 14:05	114
22-02-2016 14:10	92
22-02-2016 14:15	100
22-02-2016 14:20	110
22-02-2016 14:25	100
22-02-2016 14:30	94
22-02-2016 14:35	106
22-02-2016 14:40	103
22-02-2016 14:45	106
22-02-2016 14:50	113
22-02-2016 14:55	101
22-02-2016 15:00	96
22-02-2016 15:05	99
22-02-2016 15:10	89
22-02-2016 15:15	87
22-02-2016 15:20	100
22-02-2016 15:25	97
22-02-2016 15:30	103
22-02-2016 15:35	114
22-02-2016 15:40	112
22-02-2016 15:45	105
22-02-2016 15:50	106
22-02-2016 15:55	130
22-02-2016 16:00	92
22-02-2016 16:05	94
22-02-2016 16:10	95
22-02-2016 16:15	103
22-02-2016 16:20	91
22-02-2016 16:25	88
22-02-2016 16:30	94
22-02-2016 16:35	88
22-02-2016 16:40	80
22-02-2016 16:45	116
22-02-2016 16:50	87
22-02-2016 16:55	91
22-02-2016 17:00	96
22-02-2016 17:05	100
22-02-2016 17:10	94
22-02-2016 17:15	104
22-02-2016 17:20	98
22-02-2016 17:25	98
22-02-2016 17:30	85
22-02-2016 17:35	78
22-02-2016 17:40	73
22-02-2016 17:45	66
22-02-2016 17:50	99
22-02-2016 17:55	75
22-02-2016 18:00	70
22-02-2016 18:05	68
22-02-2016 18:10	70
22-02-2016 18:15	86
22-02-2016 18:20	77
22-02-2016 18:25	65
22-02-2016 18:30	78
22-02-2016 18:35	80
22-02-2016 18:40	73
22-02-2016 18:45	67
22-02-2016 18:50	74
22-02-2016 18:55	72
22-02-2016 19:00	87
22-02-2016 19:05	62
22-02-2016 19:10	76
22-02-2016 19:15	68
22-02-2016 19:20	71
22-02-2016 19:25	59
22-02-2016 19:30	65
22-02-2016 19:35	76
22-02-2016 19:40	56
22-02-2016 19:45	59
22-02-2016 19:50	54
22-02-2016 19:55	66
22-02-2016 20:00	41
22-02-2016 20:05	58
22-02-2016 20:10	58
22-02-2016 20:15	40
22-02-2016 20:20	54
22-02-2016 20:25	46
22-02-2016 20:30	43
22-02-2016 20:35	49
22-02-2016 20:40	38
22-02-2016 20:45	45
22-02-2016 20:50	39
22-02-2016 20:55	37
22-02-2016 21:00	49
22-02-2016 21:05	43
22-02-2016 21:10	45
22-02-2016 21:15	41
22-02-2016 21:20	41
22-02-2016 21:25	33
22-02-2016 21:30	38
22-02-2016 21:35	51
22-02-2016 21:40	26
22-02-2016 21:45	39
22-02-2016 21:50	32
22-02-2016 21:55	34
22-02-2016 22:00	31
22-02-2016 22:05	30
22-02-2016 22:10	26
22-02-2016 22:15	25
22-02-2016 22:20	26
22-02-2016 22:25	22
22-02-2016 22:30	23
22-02-2016 22:35	20
22-02-2016 22:40	19
22-02-2016 22:45	20
22-02-2016 22:50	16
22-02-2016 22:55	20
22-02-2016 23:00	17
22-02-2016 23:05	14
22-02-2016 23:10	13
22-02-2016 23:15	15
22-02-2016 23:20	16
22-02-2016 23:25	10
22-02-2016 23:30	15
22-02-2016 23:35	16
22-02-2016 23:40	15
22-02-2016 23:45	14
22-02-2016 23:50	9
22-02-2016 23:55	11
24-02-2016 00:00	15
24-02-2016 00:05	9
24-02-2016 00:10	12
24-02-2016 00:15	8
24-02-2016 00:20	9
24-02-2016 00:25	9
24-02-2016 00:30	6
24-02-2016 00:35	4
24-02-2016 00:40	7
24-02-2016 00:45	7
24-02-2016 00:50	8
24-02-2016 00:55	7
24-02-2016 01:00	7
24-02-2016 01:05	9
24-02-2016 01:10	4
24-02-2016 01:15	5
24-02-2016 01:20	4
24-02-2016 01:25	5
24-02-2016 01:30	3
24-02-2016 01:35	5
24-02-2016 01:40	4
24-02-2016 01:45	3
24-02-2016 01:50	7
24-02-2016 01:55	6
24-02-2016 02:00	4
24-02-2016 02:05	0
24-02-2016 02:10	2
24-02-2016 02:15	4
24-02-2016 02:20	3
24-02-2016 02:25	5
24-02-2016 02:30	4
24-02-2016 02:35	5
24-02-2016 02:40	0
24-02-2016 02:45	5
24-02-2016 02:50	2
24-02-2016 02:55	2
24-02-2016 03:00	1
24-02-2016 03:05	5
24-02-2016 03:10	2
24-02-2016 03:15	2
24-02-2016 03:20	6
24-02-2016 03:25	6
24-02-2016 03:30	10
24-02-2016 03:35	5
24-02-2016 03:40	10
24-02-2016 03:45	6
24-02-2016 03:50	13
24-02-2016 03:55	5
24-02-2016 04:00	7
24-02-2016 04:05	11
24-02-2016 04:10	12
24-02-2016 04:15	10
24-02-2016 04:20	11
24-02-2016 04:25	19
24-02-2016 04:30	24
24-02-2016 04:35	26
24-02-2016 04:40	31
24-02-2016 04:45	38
24-02-2016 04:50	45
24-02-2016 04:55	44
24-02-2016 05:00	52
24-02-2016 05:05	59
24-02-2016 05:10	60
24-02-2016 05:15	66
24-02-2016 05:20	68
24-02-2016 05:25	70
24-02-2016 05:30	86
24-02-2016 05:35	92
24-02-2016 05:40	100
24-02-2016 05:45	104
24-02-2016 05:50	115
24-02-2016 05:55	93
24-02-2016 06:00	116
24-02-2016 06:05	110
24-02-2016 06:10	107
24-02-2016 06:15	138
24-02-2016 06:20	161
24-02-2016 06:25	157
24-02-2016 06:30	137
24-02-2016 06:35	183
24-02-2016 06:40	178
24-02-2016 06:45	172
24-02-2016 06:50	146
24-02-2016 06:55	139
24-02-2016 07:00	121
24-02-2016 07:05	127
24-02-2016 07:10	88
24-02-2016 07:15	94
24-02-2016 07:20	89
24-02-2016 07:25	79
24-02-2016 07:30	88
24-02-2016 07:35	88
24-02-2016 07:40	76
24-02-2016 07:45	73
24-02-2016 07:50	79
24-02-2016 07:55	74
24-02-2016 08:00	69
24-02-2016 08:05	56
24-02-2016 08:10	63
24-02-2016 08:15	50
24-02-2016 08:20	70
24-02-2016 08:25	67
24-02-2016 08:30	75
24-02-2016 08:35	70
24-02-2016 08:40	63
24-02-2016 08:45	73
24-02-2016 08:50	74
24-02-2016 08:55	80
24-02-2016 09:00	71
24-02-2016 09:05	78
24-02-2016 09:10	73
24-02-2016 09:15	97
24-02-2016 09:20	91
24-02-2016 09:25	118
24-02-2016 09:30	121
24-02-2016 09:35	108
24-02-2016 09:40	119
24-02-2016 09:45	107
24-02-2016 09:50	100
24-02-2016 09:55	109
24-02-2016 10:00	101
24-02-2016 10:05	121
24-02-2016 10:10	107
24-02-2016 10:15	114
24-02-2016 10:20	114
24-02-2016 10:25	113
24-02-2016 10:30	108
24-02-2016 10:35	119
24-02-2016 10:40	113
24-02-2016 10:45	120
24-02-2016 10:50	118
24-02-2016 10:55	106
24-02-2016 11:00	131
24-02-2016 11:05	101
24-02-2016 11:10	81
24-02-2016 11:15	103
24-02-2016 11:20	115
24-02-2016 11:25	103
24-02-2016 11:30	120
24-02-2016 11:35	126
24-02-2016 11:40	98
24-02-2016 11:45	98
24-02-2016 11:50	92
24-02-2016 11:55	84
24-02-2016 12:00	106
24-02-2016 12:05	103
24-02-2016 12:10	110
24-02-2016 12:15	101
24-02-2016 12:20	97
24-02-2016 12:25	109
24-02-2016 12:30	99
24-02-2016 12:35	92
24-02-2016 12:40	93
24-02-2016 12:45	111
24-02-2016 12:50	91
24-02-2016 12:55	84
24-02-2016 13:00	70
24-02-2016 13:05	89
24-02-2016 13:10	91
24-02-2016 13:15	94
24-02-2016 13:20	103
24-02-2016 13:25	105
24-02-2016 13:30	89
24-02-2016 13:35	95
24-02-2016 13:40	100
24-02-2016 13:45	96
24-02-2016 13:50	102
24-02-2016 13:55	103
24-02-2016 14:00	112
24-02-2016 14:05	91
24-02-2016 14:10	89
24-02-2016 14:15	106
24-02-2016 14:20	121
24-02-2016 14:25	106
24-02-2016 14:30	101
24-02-2016 14:35	107
24-02-2016 14:40	114
24-02-2016 14:45	121
24-02-2016 14:50	118
24-02-2016 14:55	97
24-02-2016 15:00	100
24-02-2016 15:05	97
24-02-2016 15:10	95
24-02-2016 15:15	109
24-02-2016 15:20	90
24-02-2016 15:25	97
24-02-2016 15:30	102
24-02-2016 15:35	112
24-02-2016 15:40	96
24-02-2016 15:45	119
24-02-2016 15:50	107
24-02-2016 15:55	104
24-02-2016 16:00	96
24-02-2016 16:05	96
24-02-2016 16:10	92
24-02-2016 16:15	95
24-02-2016 16:20	94
24-02-2016 16:25	99
24-02-2016 16:30	97
24-02-2016 16:35	88
24-02-2016 16:40	90
24-02-2016 16:45	92
24-02-2016 16:50	85
24-02-2016 16:55	114
24-02-2016 17:00	104
24-02-2016 17:05	89
24-02-2016 17:10	83
24-02-2016 17:15	103
24-02-2016 17:20	85
24-02-2016 17:25	95
24-02-2016 17:30	100
24-02-2016 17:35	84
24-02-2016 17:40	75
24-02-2016 17:45	92
24-02-2016 17:50	69
24-02-2016 17:55	85
24-02-2016 18:00	69
24-02-2016 18:05	68
24-02-2016 18:10	81
24-02-2016 18:15	88
24-02-2016 18:20	89
24-02-2016 18:25	93
24-02-2016 18:30	75
24-02-2016 18:35	70
24-02-2016 18:40	73
24-02-2016 18:45	78
24-02-2016 18:50	73
24-02-2016 18:55	61
24-02-2016 19:00	59
24-02-2016 19:05	79
24-02-2016 19:10	71
24-02-2016 19:15	76
24-02-2016 19:20	83
24-02-2016 19:25	64
24-02-2016 19:30	60
24-02-2016 19:35	73
24-02-2016 19:40	78
24-02-2016 19:45	62
24-02-2016 19:50	67
24-02-2016 19:55	64
24-02-2016 20:00	65
24-02-2016 20:05	55
24-02-2016 20:10	71
24-02-2016 20:15	68
24-02-2016 20:20	61
24-02-2016 20:25	49
24-02-2016 20:30	62
24-02-2016 20:35	61
24-02-2016 20:40	53
24-02-2016 20:45	50
24-02-2016 20:50	47
24-02-2016 20:55	44
24-02-2016 21:00	39
24-02-2016 21:05	32
24-02-2016 21:10	51
24-02-2016 21:15	44
24-02-2016 21:20	49
24-02-2016 21:25	52
24-02-2016 21:30	42
24-02-2016 21:35	41
24-02-2016 21:40	39
24-02-2016 21:45	45
24-02-2016 21:50	29
24-02-2016 21:55	32
24-02-2016 22:00	29
24-02-2016 22:05	37
24-02-2016 22:10	43
24-02-2016 22:15	42
24-02-2016 22:20	27
24-02-2016 22:25	29
24-02-2016 22:30	28
24-02-2016 22:35	28
24-02-2016 22:40	25
24-02-2016 22:45	17
24-02-2016 22:50	19
24-02-2016 22:55	30
24-02-2016 23:00	19
24-02-2016 23:05	24
24-02-2016 23:10	20
24-02-2016 23:15	13
24-02-2016 23:20	20
24-02-2016 23:25	13
24-02-2016 23:30	13
24-02-2016 23:35	14
24-02-2016 23:40	10
24-02-2016 23:45	14
24-02-2016 23:50	15
24-02-2016 23:55	16
25-02-2016 00:00	11
25-02-2016 00:05	14
25-02-2016 00:10	14
25-02-2016 00:15	7
25-02-2016 00:20	10
25-02-2016 00:25	12
25-02-2016 00:30	12
25-02-2016 00:35	8
25-02-2016 00:40	10
25-02-2016 00:45	6
25-02-2016 00:50	7
25-02-2016 00:55	6
25-02-2016 01:00	5
25-02-2016 01:05	11
25-02-2016 01:10	7
25-02-2016 01:15	8
25-02-2016 01:20	11
25-02-2016 01:25	5
25-02-2016 01:30	5
25-02-2016 01:35	5
25-02-2016 01:40	5
25-02-2016 01:45	3
25-02-2016 01:50	7
25-02-2016 01:55	4
25-02-2016 02:00	8
25-02-2016 02:05	4
25-02-2016 02:10	5
25-02-2016 02:15	4
25-02-2016 02:20	6
25-02-2016 02:25	4
25-02-2016 02:30	4
25-02-2016 02:35	5
25-02-2016 02:40	5
25-02-2016 02:45	4
25-02-2016 02:50	5
25-02-2016 02:55	4
25-02-2016 03:00	2
25-02-2016 03:05	2
25-02-2016 03:10	3
25-02-2016 03:15	5
25-02-2016 03:20	3
25-02-2016 03:25	4
25-02-2016 03:30	4
25-02-2016 03:35	11
25-02-2016 03:40	11
25-02-2016 03:45	6
25-02-2016 03:50	4
25-02-2016 03:55	8
25-02-2016 04:00	6
25-02-2016 04:05	9
25-02-2016 04:10	14
25-02-2016 04:15	19
25-02-2016 04:20	18
25-02-2016 04:25	21
25-02-2016 04:30	24
25-02-2016 04:35	28
25-02-2016 04:40	42
25-02-2016 04:45	35
25-02-2016 04:50	45
25-02-2016 04:55	34
25-02-2016 05:00	51
25-02-2016 05:05	62
25-02-2016 05:10	59
25-02-2016 05:15	67
25-02-2016 05:20	76
25-02-2016 05:25	75
25-02-2016 05:30	79
25-02-2016 05:35	94
25-02-2016 05:40	107
25-02-2016 05:45	111
25-02-2016 05:50	111
25-02-2016 05:55	97
25-02-2016 06:00	110
25-02-2016 06:05	98
25-02-2016 06:10	151
25-02-2016 06:15	134
25-02-2016 06:20	137
25-02-2016 06:25	146
25-02-2016 06:30	145
25-02-2016 06:35	166
25-02-2016 06:40	166
25-02-2016 06:45	159
25-02-2016 06:50	138
25-02-2016 06:55	137
25-02-2016 07:00	136
25-02-2016 07:05	134
25-02-2016 07:10	97
25-02-2016 07:15	112
25-02-2016 07:20	89
25-02-2016 07:25	82
25-02-2016 07:30	82
25-02-2016 07:35	83
25-02-2016 07:40	82
25-02-2016 07:45	76
25-02-2016 07:50	74
25-02-2016 07:55	65
25-02-2016 08:00	70
25-02-2016 08:05	66
25-02-2016 08:10	59
25-02-2016 08:15	69
25-02-2016 08:20	69
25-02-2016 08:25	62
25-02-2016 08:30	60
25-02-2016 08:35	78
25-02-2016 08:40	59
25-02-2016 08:45	69
25-02-2016 08:50	59
25-02-2016 08:55	74
25-02-2016 09:00	87
25-02-2016 09:05	89
25-02-2016 09:10	87
25-02-2016 09:15	94
25-02-2016 09:20	86
25-02-2016 09:25	134
25-02-2016 09:30	102
25-02-2016 09:35	112
25-02-2016 09:40	110
25-02-2016 09:45	96
25-02-2016 09:50	120
25-02-2016 09:55	108
25-02-2016 10:00	122
25-02-2016 10:05	109
25-02-2016 10:10	107
25-02-2016 10:15	108
25-02-2016 10:20	102
25-02-2016 10:25	115
25-02-2016 10:30	121
25-02-2016 10:35	111
25-02-2016 10:40	118
25-02-2016 10:45	103
25-02-2016 10:50	110
25-02-2016 10:55	110
25-02-2016 11:00	123
25-02-2016 11:05	111
25-02-2016 11:10	96
25-02-2016 11:15	117
25-02-2016 11:20	96
25-02-2016 11:25	111
25-02-2016 11:30	104
25-02-2016 11:35	100
25-02-2016 11:40	98
25-02-2016 11:45	125
25-02-2016 11:50	105
25-02-2016 11:55	113
25-02-2016 12:00	93
25-02-2016 12:05	86
25-02-2016 12:10	41
25-02-2016 12:15	85
25-02-2016 12:20	114
25-02-2016 12:25	99
25-02-2016 12:30	104
25-02-2016 12:35	92
25-02-2016 12:40	101
25-02-2016 12:45	97
25-02-2016 12:50	106
25-02-2016 12:55	107
25-02-2016 13:00	96
25-02-2016 13:05	102
25-02-2016 13:10	107
25-02-2016 13:15	101
25-02-2016 13:20	104
25-02-2016 13:25	97
25-02-2016 13:30	119
25-02-2016 13:35	84
25-02-2016 13:40	100
25-02-2016 13:45	104
25-02-2016 13:50	94
25-02-2016 13:55	78
25-02-2016 14:00	83
25-02-2016 14:05	96
25-02-2016 14:10	86
25-02-2016 14:15	120
25-02-2016 14:20	109
25-02-2016 14:25	108
25-02-2016 14:30	119
25-02-2016 14:35	91
25-02-2016 14:40	113
25-02-2016 14:45	107
25-02-2016 14:50	100
25-02-2016 14:55	105
25-02-2016 15:00	108
25-02-2016 15:05	98
25-02-2016 15:10	103
25-02-2016 15:15	109
25-02-2016 15:20	117
25-02-2016 15:25	104
25-02-2016 15:30	99
25-02-2016 15:35	112
25-02-2016 15:40	113
25-02-2016 15:45	126
25-02-2016 15:50	99
25-02-2016 15:55	100
25-02-2016 16:00	86
25-02-2016 16:05	82
25-02-2016 16:10	93
25-02-2016 16:15	85
25-02-2016 16:20	108
25-02-2016 16:25	81
25-02-2016 16:30	85
25-02-2016 16:35	83
25-02-2016 16:40	89
25-02-2016 16:45	88
25-02-2016 16:50	94
25-02-2016 16:55	90
25-02-2016 17:00	91
25-02-2016 17:05	85
25-02-2016 17:10	76
25-02-2016 17:15	115
25-02-2016 17:20	96
25-02-2016 17:25	95
25-02-2016 17:30	101
25-02-2016 17:35	102
25-02-2016 17:40	92
25-02-2016 17:45	86
25-02-2016 17:50	83
25-02-2016 17:55	66
25-02-2016 18:00	59
25-02-2016 18:05	76
25-02-2016 18:10	78
25-02-2016 18:15	83
25-02-2016 18:20	89
25-02-2016 18:25	58
25-02-2016 18:30	75
25-02-2016 18:35	93
25-02-2016 18:40	78
25-02-2016 18:45	86
25-02-2016 18:50	75
25-02-2016 18:55	80
25-02-2016 19:00	79
25-02-2016 19:05	83
25-02-2016 19:10	81
25-02-2016 19:15	66
25-02-2016 19:20	84
25-02-2016 19:25	77
25-02-2016 19:30	76
25-02-2016 19:35	86
25-02-2016 19:40	62
25-02-2016 19:45	69
25-02-2016 19:50	82
25-02-2016 19:55	55
25-02-2016 20:00	75
25-02-2016 20:05	53
25-02-2016 20:10	73
25-02-2016 20:15	69
25-02-2016 20:20	61
25-02-2016 20:25	68
25-02-2016 20:30	55
25-02-2016 20:35	58
25-02-2016 20:40	54
25-02-2016 20:45	57
25-02-2016 20:50	41
25-02-2016 20:55	59
25-02-2016 21:00	53
25-02-2016 21:05	39
25-02-2016 21:10	56
25-02-2016 21:15	58
25-02-2016 21:20	54
25-02-2016 21:25	44
25-02-2016 21:30	39
25-02-2016 21:35	42
25-02-2016 21:40	44
25-02-2016 21:45	43
25-02-2016 21:50	37
25-02-2016 21:55	37
25-02-2016 22:00	38
25-02-2016 22:05	41
25-02-2016 22:10	39
25-02-2016 22:15	33
25-02-2016 22:20	29
25-02-2016 22:25	25
25-02-2016 22:30	22
25-02-2016 22:35	33
25-02-2016 22:40	29
25-02-2016 22:45	32
25-02-2016 22:50	30
25-02-2016 22:55	22
25-02-2016 23:00	23
25-02-2016 23:05	22
25-02-2016 23:10	25
25-02-2016 23:15	17
25-02-2016 23:20	13
25-02-2016 23:25	25
25-02-2016 23:30	13
25-02-2016 23:35	22
25-02-2016 23:40	11
25-02-2016 23:45	23
25-02-2016 23:50	10
25-02-2016 23:55	16
26-02-2016 00:00	17
26-02-2016 00:05	7
26-02-2016 00:10	10
26-02-2016 00:15	18
26-02-2016 00:20	22
26-02-2016 00:25	11
26-02-2016 00:30	6
26-02-2016 00:35	7
26-02-2016 00:40	7
26-02-2016 00:45	12
26-02-2016 00:50	4
26-02-2016 00:55	8
26-02-2016 01:00	6
26-02-2016 01:05	13
26-02-2016 01:10	10
26-02-2016 01:15	7
26-02-2016 01:20	10
26-02-2016 01:25	9
26-02-2016 01:30	6
26-02-2016 01:35	8
26-02-2016 01:40	7
26-02-2016 01:45	9
26-02-2016 01:50	1
26-02-2016 01:55	3
26-02-2016 02:00	5
26-02-2016 02:05	7
26-02-2016 02:10	2
26-02-2016 02:15	5
26-02-2016 02:20	4
26-02-2016 02:25	3
26-02-2016 02:30	5
26-02-2016 02:35	2
26-02-2016 02:40	9
26-02-2016 02:45	4
26-02-2016 02:50	0
26-02-2016 02:55	3
26-02-2016 03:00	6
26-02-2016 03:05	5
26-02-2016 03:10	3
26-02-2016 03:15	4
26-02-2016 03:20	3
26-02-2016 03:25	4
26-02-2016 03:30	6
26-02-2016 03:35	3
26-02-2016 03:40	6
26-02-2016 03:45	9
26-02-2016 03:50	11
26-02-2016 03:55	10
26-02-2016 04:00	9
26-02-2016 04:05	9
26-02-2016 04:10	14
26-02-2016 04:15	11
26-02-2016 04:20	15
26-02-2016 04:25	17
26-02-2016 04:30	16
26-02-2016 04:35	14
26-02-2016 04:40	26
26-02-2016 04:45	35
26-02-2016 04:50	34
26-02-2016 04:55	26
26-02-2016 05:00	50
26-02-2016 05:05	39
26-02-2016 05:10	45
26-02-2016 05:15	55
26-02-2016 05:20	62
26-02-2016 05:25	72
26-02-2016 05:30	55
26-02-2016 05:35	77
26-02-2016 05:40	84
26-02-2016 05:45	103
26-02-2016 05:50	77
26-02-2016 05:55	74
26-02-2016 06:00	82
26-02-2016 06:05	94
26-02-2016 06:10	103
26-02-2016 06:15	103
26-02-2016 06:20	124
26-02-2016 06:25	155
26-02-2016 06:30	133
26-02-2016 06:35	153
26-02-2016 06:40	167
26-02-2016 06:45	165
26-02-2016 06:50	157
26-02-2016 06:55	150
26-02-2016 07:00	137
26-02-2016 07:05	125
26-02-2016 07:10	132
26-02-2016 07:15	128
26-02-2016 07:20	122
26-02-2016 07:25	116
26-02-2016 07:30	97
26-02-2016 07:35	89
26-02-2016 07:40	78
26-02-2016 07:45	81
26-02-2016 07:50	77
26-02-2016 07:55	77
26-02-2016 08:00	89
26-02-2016 08:05	80
26-02-2016 08:10	75
26-02-2016 08:15	74
26-02-2016 08:20	80
26-02-2016 08:25	96
26-02-2016 08:30	108
26-02-2016 08:35	90
26-02-2016 08:40	93
26-02-2016 08:45	86
26-02-2016 08:50	74
26-02-2016 08:55	85
26-02-2016 09:00	84
26-02-2016 09:05	102
26-02-2016 09:10	95
26-02-2016 09:15	107
26-02-2016 09:20	117
26-02-2016 09:25	111
26-02-2016 09:30	108
26-02-2016 09:35	114
26-02-2016 09:40	108
26-02-2016 09:45	109
26-02-2016 09:50	133
26-02-2016 09:55	103
26-02-2016 10:00	110
26-02-2016 10:05	105
26-02-2016 10:10	106
26-02-2016 10:15	110
26-02-2016 10:20	104
26-02-2016 10:25	109
26-02-2016 10:30	107
26-02-2016 10:35	108
26-02-2016 10:40	116
26-02-2016 10:45	114
26-02-2016 10:50	101
26-02-2016 10:55	104
26-02-2016 11:00	116
26-02-2016 11:05	113
26-02-2016 11:10	120
26-02-2016 11:15	125
26-02-2016 11:20	86
26-02-2016 11:25	110
26-02-2016 11:30	96
26-02-2016 11:35	110
26-02-2016 11:40	114
26-02-2016 11:45	95
26-02-2016 11:50	112
26-02-2016 11:55	115
26-02-2016 12:00	100
26-02-2016 12:05	88
26-02-2016 12:10	106
26-02-2016 12:15	112
26-02-2016 12:20	96
26-02-2016 12:25	108
26-02-2016 12:30	112
26-02-2016 12:35	111
26-02-2016 12:40	110
26-02-2016 12:45	87
26-02-2016 12:50	119
26-02-2016 12:55	97
26-02-2016 13:00	94
26-02-2016 13:05	101
26-02-2016 13:10	108
26-02-2016 13:15	109
26-02-2016 13:20	99
26-02-2016 13:25	96
26-02-2016 13:30	106
26-02-2016 13:35	93
26-02-2016 13:40	115
26-02-2016 13:45	111
26-02-2016 13:50	118
26-02-2016 13:55	103
26-02-2016 14:00	111
26-02-2016 14:05	103
26-02-2016 14:10	102
26-02-2016 14:15	108
26-02-2016 14:20	111
26-02-2016 14:25	98
26-02-2016 14:30	103
26-02-2016 14:35	104
26-02-2016 14:40	111
26-02-2016 14:45	108
26-02-2016 14:50	109
26-02-2016 14:55	107
26-02-2016 15:00	108
26-02-2016 15:05	103
26-02-2016 15:10	96
26-02-2016 15:15	117
26-02-2016 15:20	113
26-02-2016 15:25	99
26-02-2016 15:30	105
26-02-2016 15:35	109
26-02-2016 15:40	81
26-02-2016 15:45	106
26-02-2016 15:50	96
26-02-2016 15:55	91
26-02-2016 16:00	94
26-02-2016 16:05	90
26-02-2016 16:10	102
26-02-2016 16:15	94
26-02-2016 16:20	93
26-02-2016 16:25	99
26-02-2016 16:30	87
26-02-2016 16:35	94
26-02-2016 16:40	93
26-02-2016 16:45	101
26-02-2016 16:50	81
26-02-2016 16:55	91
26-02-2016 17:00	82
26-02-2016 17:05	89
26-02-2016 17:10	103
26-02-2016 17:15	98
26-02-2016 17:20	109
26-02-2016 17:25	93
26-02-2016 17:30	98
26-02-2016 17:35	85
26-02-2016 17:40	79
26-02-2016 17:45	73
26-02-2016 17:50	100
26-02-2016 17:55	88
26-02-2016 18:00	73
